decision_date,aapl_intraday_return,contextual_prior_intraday_percentile,contextual_spy_return_10,contextual_qqq_return_10,contextual_ready,contextual_raw_signal,contextual_virtual_signal,contextual_virtual_signal_blocked,contextual_virtual_signal_pending_stage_outcome,weak_trend_prior_intraday_percentile,weak_trend_spy_return_20,weak_trend_qqq_return_20,weak_trend_aapl_sma_20,weak_trend_ready,weak_trend_raw_signal,weak_trend_virtual_signal,weak_trend_virtual_signal_blocked,weak_trend_virtual_signal_pending_stage_outcome,unfiltered_union_candidate_signal,unfiltered_union_signal,unfiltered_union_signal_blocked,unfiltered_union_signal_pending_stage_outcome,stage_outcome_available,always_long_target_exposure,unfiltered_contextual_target_exposure,unfiltered_weak_trend_target_exposure,unfiltered_union_target_exposure,spy_return_20,qqq_return_20,risk_regime_ready,risk_on,union_candidate_signal,shadow_canonical_union_signal,canonical_union_cash_signal,shadow_matures_on_close,shadow_matured_now,shadow_signal_close,shadow_opportunity_risk_on,shadow_matured_signal_risk_on,shadow_label_10bps,shadow_lesson_added_now,shadow_pending,selector_regime_n_eff,selector_regime_mean,selector_regime_ready,selector_cash_prediction,selector_skip_prediction,risk_on_n_raw,risk_on_n_eff,risk_on_weighted_label_sum,risk_on_weighted_squared_label_sum,risk_on_mean,risk_on_ready,risk_on_cash_selected,not_risk_on_n_raw,not_risk_on_n_eff,not_risk_on_weighted_label_sum,not_risk_on_weighted_squared_label_sum,not_risk_on_mean,not_risk_on_ready,not_risk_on_cash_selected,selector_skip_signal,learner_cash_signal,target_exposure
2024-08-12,0.0067570296921746209,0.014502273700330082,-0.021091784093020483,-0.02698854175045251,True,False,False,False,False,0.01651083858809399,-0.050326865091555928,-0.090234761276416164,217.42366638183594,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.050326865091555928,-0.090234761276416164,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,177,117.64019917744454,0.8816029425282611,0.13276304753538748,0.0074940619676993293,True,True,False,False,1
2024-08-13,0.010319208357198795,0.014502273700330082,7.3777206209379997e-05,0.011037528784110018,True,False,False,False,False,0.01651083858809399,-0.040399449463937476,-0.068017920541018517,216.76468048095703,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.040399449463937476,-0.068017920541018517,True,False,False,False,False,,True,2024-08-09,False,False,-0.015514882590238248,True,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,178,118.05199818155732,0.86168004522538155,0.13233994387949941,0.0072991567995330849,True,True,False,False,1
2024-08-14,0.0052137364931670316,0.014502273700330082,-0.01281737014266815,-0.017704320796155026,True,False,False,False,False,0.01651083858809399,-0.023682944907398973,-0.039520897601057148,216.42247619628907,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.023682944907398973,-0.039520897601057148,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,178,118.05199818155732,0.86168004522538155,0.13233994387949941,0.0072991567995330849,True,True,False,False,1
2024-08-15,0.00053426141552370687,0.014502273700330082,0.018526204263684898,0.03211068537873496,True,False,False,False,False,0.01651083858809399,0.00074185611676869101,-0.010573699863051123,216.46213684082031,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.00074185611676869101,-0.010573699863051123,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,178,118.05199818155732,0.86168004522538155,0.13233994387949941,0.0072991567995330849,True,True,False,False,1
2024-08-16,0.0095123477144967161,0.014502273700330082,0.040176238559635813,0.058562623810054282,True,False,False,False,False,0.01651083858809399,0.0096903902889875493,-0.00044176117357930256,216.56136016845704,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.0096903902889875493,-0.00044176117357930256,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,178,118.05199818155732,0.86168004522538155,0.13233994387949941,0.0072991567995330849,True,True,False,False,1
2024-08-19,0.00075313737385229729,0.014502273700330082,0.081622964956795441,0.10542746308774453,True,False,False,False,False,0.01651083858809399,0.0089427660494585393,-0.0021769580666560762,216.66999130249025,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.0089427660494585393,-0.0021769580666560762,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,178,118.05199818155732,0.86168004522538155,0.13233994387949941,0.0072991567995330849,True,True,False,False,1
2024-08-20,0.0032776286502700369,0.014502273700330082,0.069999152214374805,0.09266701204318184,True,False,False,False,False,0.01651083858809399,0.0088844942412578121,-0.00074896519227096725,216.75734481811523,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.0088844942412578121,-0.00074896519227096725,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,178,118.05199818155732,0.86168004522538155,0.13233994387949941,0.0072991567995330849,True,True,False,False,1
2024-08-21,-0.00052980034307348323,0.014502273700330082,0.080900885859128691,0.10978222437057084,True,False,False,False,False,0.01651083858809399,0.03582592529912465,0.041262046759154236,217.15996017456055,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.03582592529912465,0.041262046759154236,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,178,118.05199818155732,0.86168004522538155,0.13233994387949941,0.0072991567995330849,True,True,False,False,1
2024-08-22,-0.014311403498488917,0.014502273700330082,0.048186123597377506,0.059767403623556925,True,False,False,False,False,0.01651083858809399,0.033079131691505337,0.036179555245596351,217.52182006835938,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.033079131691505337,0.036179555245596351,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,178,118.05199818155732,0.86168004522538155,0.13233994387949941,0.0072991567995330849,True,True,False,False,1
2024-08-23,0.0052290731925543898,0.014502273700330082,0.054672605939984464,0.065695768485204198,True,False,False,False,False,0.01651083858809399,0.032492186547848467,0.036784280875861386,217.97502212524415,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.032492186547848467,0.036784280875861386,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,178,118.05199818155732,0.86168004522538155,0.13233994387949941,0.0072991567995330849,True,True,False,False,1
2024-08-26,0.0018521704847398457,0.014502273700330082,0.051606072940238557,0.053081668746169486,True,False,False,False,False,0.01651083858809399,0.029425824698873893,0.024660530162577299,218.43121948242188,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.029425824698873893,0.024660530162577299,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,178,118.05199818155732,0.86168004522538155,0.13233994387949941,0.0072991567995330849,True,True,False,False,1
2024-08-27,0.0089822954836145108,0.014502273700330082,0.036012032174632447,0.030654232597220332,True,False,False,False,False,0.01651083858809399,0.036088466247965689,0.042030108355977092,218.90183944702147,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.036088466247965689,0.042030108355977092,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,178,118.05199818155732,0.86168004522538155,0.13233994387949941,0.0072991567995330849,True,True,False,False,1
2024-08-28,-0.0062740991894939535,0.014502273700330082,0.026758588294125918,0.018628529744449507,True,False,False,False,False,0.01651083858809399,0.01359824342079663,0.00059440348173800395,219.13344268798829,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.01359824342079663,0.00059440348173800395,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,178,118.05199818155732,0.86168004522538155,0.13233994387949941,0.0072991567995330849,True,True,False,False,1
2024-08-29,-0.0013472959980859178,0.014502273700330082,0.0095466046268033455,-0.0079254686533216656,True,False,False,False,False,0.01651083858809399,0.028249671237829066,0.023930724495007549,219.71321945190431,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.028249671237829066,0.023930724495007549,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,178,118.05199818155732,0.86168004522538155,0.13233994387949941,0.0072991567995330849,True,True,False,False,1
2024-08-30,-0.0051696530204832225,0.014502273700330082,0.016904031419142207,0.0026103862094020158,True,False,False,False,False,0.01651083858809399,0.057759410377693055,0.061325881085036338,220.17943420410157,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.057759410377693055,0.061325881085036338,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,178,118.05199818155732,0.86168004522538155,0.13233994387949941,0.0072991567995330849,True,True,False,False,1
2024-09-03,-0.025289865246634569,0.014502273700330082,-0.013455971885816709,-0.040434603782262935,True,False,False,False,False,0.01651083858809399,0.067068676749282963,0.060729941607759574,220.86142044067384,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.067068676749282963,0.060729941607759574,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,178,118.05199818155732,0.86168004522538155,0.13233994387949941,0.0072991567995330849,True,True,False,False,1
2024-09-04,-0.0036542341658916122,0.014502273700330082,-0.013871646701266505,-0.040915366296192635,True,False,False,False,False,0.01651083858809399,0.055156502004202412,0.047960141005668699,221.54924392700195,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.055156502004202412,0.047960141005668699,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,178,118.05199818155732,0.86168004522538155,0.13233994387949941,0.0072991567995330849,True,True,False,False,1
2024-09-05,0.003384018334505523,0.014502273700330082,-0.019638948098817055,-0.044476677486998684,True,False,False,False,False,0.01651083858809399,0.059673129461775831,0.06042279829643693,222.18460998535156,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.059673129461775831,0.06042279829643693,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,178,118.05199818155732,0.86168004522538155,0.13233994387949941,0.0072991567995330849,True,True,False,False,1
2024-09-06,-0.013976287861914183,0.014502273700330082,-0.028513902887987275,-0.055091062731468909,True,False,False,False,False,0.01651083858809399,0.018298246260586071,0.0013836911097657723,222.56955490112304,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.018298246260586071,0.0013836911097657723,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,178,118.05199818155732,0.86168004522538155,0.13233994387949941,0.0072991567995330849,True,True,False,False,1
2024-09-09,0.00040755518026269755,0.014502273700330082,-0.027965146851449352,-0.053208333868708824,True,False,False,False,False,0.01651083858809399,0.025178531634671986,0.0089918722331732148,222.81372528076173,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.025178531634671986,0.0089918722331732148,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,178,118.05199818155732,0.86168004522538155,0.13233994387949941,0.0072991567995330849,True,True,False,False,1
2024-09-10,0.0054357868233121387,0.014502273700330082,-0.02139835744006291,-0.035090759312497499,True,False,False,False,False,0.01651083858809399,0.029103430305322364,0.016128233371794476,222.94176559448243,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.029103430305322364,0.016128233371794476,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,178,118.05199818155732,0.86168004522538155,0.13233994387949941,0.0072991567995330849,True,True,False,False,1
2024-09-11,0.0054185718046717568,0.014502273700330082,-0.012714422009774351,-0.017073562765619221,True,False,False,False,False,0.01651083858809399,0.022839737990360431,0.013057292867320713,223.01074829101563,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.022839737990360431,0.013057292867320713,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,178,118.05199818155732,0.86168004522538155,0.13233994387949941,0.0072991567995330849,True,True,False,False,1
2024-09-12,0.001213502348138995,0.014502273700330082,0.0014147823605445975,0.0039673144061991295,True,False,False,False,False,0.01651083858809399,0.02821122823338218,0.02266974938507027,223.06285858154297,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.02821122823338218,0.02266974938507027,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,178,118.05199818155732,0.86168004522538155,0.13233994387949941,0.0072991567995330849,True,True,False,False,1
2024-09-13,-0.0048304938823230392,0.014502273700330082,0.0065551764464832907,0.0099434405475791188,True,False,False,False,False,0.01651083858809399,0.016164360751080409,0.0019391654678915238,222.95268554687499,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.016164360751080409,0.0019391654678915238,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,178,118.05199818155732,0.86168004522538155,0.13233994387949941,0.0072991567995330849,True,True,False,False,1
2024-09-16,-0.0010159137745209268,0.014502273700330082,-0.001490175196452892,-0.0063620285481285066,True,False,False,False,False,0.01651083858809399,0.015388666254348538,-0.0037682496903124196,222.46980667114258,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.015388666254348538,-0.0037682496903124196,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,178,118.05199818155732,0.86168004522538155,0.13233994387949941,0.0072991567995330849,True,True,False,False,1
